,image_id,image_path,ratio_category,entities,label,og_image
13082,76d67fe26f7576aa,original/images/OpenImages/76d67fe26f7576aa.jpg,,"['mouse', 'hamster']",real,
13086,eea67dd864586c56_m0342h_4c60a165_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/maps.jpeg,bin5,"['person', 'guitar']",fake,eea67dd864586c56
13092,70a6c792e498bccc_m0703r8_1414439d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/life-like.jpeg,bin5,"['studio couch', 'loveseat']",fake,70a6c792e498bccc
13111,c861036dc15f8bca,original/images/OpenImages/c861036dc15f8bca.jpg,,['zucchini'],real,
13118,55917f4c7f266f73,original/images/OpenImages/55917f4c7f266f73.jpg,,['pen'],real,
13144,f45544793dac3d4c_m0bwd_0j_0a55c29d_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_sunny_window_sill.jpeg,bin4,['elephant'],fake,f45544793dac3d4c
13151,33e9b80ec55e4689_m02dl1y_f3b6f6a2_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_breezy_day.jpeg,bin1,['hat'],fake,33e9b80ec55e4689
13156,b728aa6f4c5280e3_m0fm3zh_6f14c7b2_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/leather_cat_suit.jpeg,bin2,"['vase', 'flowerpot']",fake,b728aa6f4c5280e3
13162,8e164d1a6f6edbf4_m01f91__4f6b7a78_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/folk.jpeg,bin4,['pretzel'],fake,8e164d1a6f6edbf4
13180,8c1d24dcbaeec096_m02zn6n_c876990d_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/bouquet_on_the_table.jpeg,bin1,['barrel'],fake,8c1d24dcbaeec096
13191,a29e85514998dff0_m0cyhj__359415f2_OpenImages_OpenJourney,p2p/OpenImages/SDv4/classic.jpeg,bin2,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",fake,a29e85514998dff0
13208,fb43156f7d0a6b94_m0_cp5_e4221ff4_OpenImages_OpenJourney,p2p/OpenImages/SDv4/vase_of_flowers.jpeg,bin2,"['platter', 'oyster']",fake,fb43156f7d0a6b94
13259,da3eaba337a1c0e4,original/images/OpenImages/da3eaba337a1c0e4.jpg,,"['tomato', 'bell pepper', 'squash (plant)']",real,
13265,b9ed4725c0ca9f60_m0jly1_348ab3ab_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/colorful.jpeg,bin5,['turkey'],fake,b9ed4725c0ca9f60
13292,500b6180c0d29747_m0dv77_93d5407a_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/man.jpeg,bin2,"['winter melon', 'squash (plant)']",fake,500b6180c0d29747
13304,5855782749c3ed0b_m018xm_11bd6540_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/stone.jpeg,bin3,"['billiard table', 'ball (object)']",fake,5855782749c3ed0b
13312,408e6a6f9f0ab7f3,original/images/OpenImages/408e6a6f9f0ab7f3.jpg,,"['high heels', 'trousers', 'dress', 'belt', 'boot']",real,
13313,4b3cadd107cd92b1_m01z1kdw_c344db55_OpenImages_OpenJourney,p2p/OpenImages/SDv4/whipped_cream.jpeg,bin5,"['cocktail', 'drink', 'juice']",fake,4b3cadd107cd92b1
13315,5cb4587ec30a3020,original/images/OpenImages/5cb4587ec30a3020.jpg,,['pig'],real,
13319,e86eaa23da78ed96_m01lcw4_c0819e5b_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/coastline_in_south_africa.jpeg,bin5,"['van', 'limousine']",fake,e86eaa23da78ed96
13328,eab69fe27b0d1b84_m06bt6_93974b9f_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/walking_down_a_busy_city_street.jpeg,bin5,['reptile'],fake,eab69fe27b0d1b84
13337,8e5632d35c91e78d_m0dv77_f2bb68e3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/volleyball.jpeg,bin4,"['cucumber', 'squash (plant)', 'zucchini']",fake,8e5632d35c91e78d
13347,dc012ea9e1406bfa_m02wbtzl_4b494b83_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/young.jpeg,bin3,"['sun hat', 'horse', 'sombrero']",fake,dc012ea9e1406bfa
13357,e470100eed3c6c1e_m02rgn06_5b3655aa_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/restored.jpeg,bin1,"['woman', 'volleyball (ball)', 'swimwear', 'man']",fake,e470100eed3c6c1e
